workerid,proliferate.condition,helper1,helper2,query,requester,response,stimulus,trial_index,trial_num,trial_type,error
7,Default,"{'name': 'Sarah', 'gender': 'female'}","{'name': 'Elizabeth', 'gender': 'female'}",0,"{'name': 'Kevin', 'gender': 'male'}",0,"<img src=""images/noun_Man Cutting Grass_637630.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Kevin</span> needed someone to mow the lawn. <br> <span style=""color:#1976D2"">Sarah</span> mowed the lawn. <br> <span style=""color:#388E3C"">Elizabeth</span> did not mow the lawn. <br></p><p><span style=""color:#E65100"">Kevin</span> blamed <span style=""color:#388E3C"">Elizabeth</span> for not mowing the lawn.</p><p>Who mowed the lawn?</p>",9,attention_check,,
7,Default,"{'name': 'Thomas', 'gender': 'male'}","{'name': 'Donald', 'gender': 'male'}",1,"{'name': 'Joseph', 'gender': 'male'}",1,"<img src=""images/noun_Airport_1109705.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Joseph</span> texted <span style=""color:#1976D2"">Thomas</span> and <span style=""color:#388E3C"">Donald</span> to pick him up from the airport. <br> Neither responded to his text. <br> <span style=""color:#E65100"">Joseph</span> later learned that only one of them saw his message.</p><p><span style=""color:#E65100"">Joseph</span> blamed <span style=""color:#1976D2"">Thomas</span> more than <span style=""color:#388E3C"">Donald</span> for not helping.</p><p>Who didn't see the text message?</p>",10,4,knowledge,
7,Default,"{'name': 'Christopher', 'gender': 'male'}","{'name': 'Betty', 'gender': 'female'}",0,"{'name': 'Margaret', 'gender': 'female'}",1,"<img src=""images/noun_presentation_1616165.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Margaret</span> was assigned to do a group project with <span style=""color:#1976D2"">Christopher</span> and <span style=""color:#388E3C"">Betty</span>. <br> Their group did a bad job and received a failing grade for the assignment. <br> </p><p><span style=""color:#E65100"">Margaret</span> blamed <span style=""color:#1976D2"">Christopher</span> more than <span style=""color:#388E3C"">Betty</span> for the group's failing grade.</p><p>Who tried very hard on the assignment?</p>",11,14,effort,
7,Default,"{'name': 'Carol', 'gender': 'female'}","{'name': 'Charles', 'gender': 'male'}",1,"{'name': 'Lisa', 'gender': 'female'}",1,"<img src=""images/noun_Mover Services_1917486.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Lisa</span> needed help carrying a very heavy couch. <br> <span style=""color:#E65100"">Lisa</span> asked <span style=""color:#1976D2"">Carol</span> and <span style=""color:#388E3C"">Charles</span> for help, but both said no. <br> <span style=""color:#E65100"">Lisa</span> wasn’t able to move the couch on her own.</p><p><span style=""color:#E65100"">Lisa</span> blamed <span style=""color:#1976D2"">Carol</span> more than <span style=""color:#388E3C"">Charles</span> for not helping.</p><p>Who is weaker?</p>",12,2,ability,
7,Default,"{'name': 'Daniel', 'gender': 'male'}","{'name': 'Susan', 'gender': 'female'}",0,"{'name': 'Karen', 'gender': 'female'}",0,"<img src=""images/noun_reach_2900937.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Karen</span> needed help reaching something on a high shelf. <br> <span style=""color:#E65100"">Karen</span> asked <span style=""color:#1976D2"">Daniel</span> and <span style=""color:#388E3C"">Susan</span> for help, but both said no. <br> <span style=""color:#E65100"">Karen</span> wasn’t able to reach the item.</p><p><span style=""color:#E65100"">Karen</span> blamed <span style=""color:#1976D2"">Daniel</span> more than <span style=""color:#388E3C"">Susan</span> for not helping.</p><p>Who is taller?</p>",13,3,ability,
7,Default,"{'name': 'James', 'gender': 'male'}","{'name': 'Steven', 'gender': 'male'}",1,"{'name': 'Anthony', 'gender': 'male'}",1,"<img src=""images/noun_birthday party_3315880.png"" style=""max-width:200px""></img><p><span style=""color:#1976D2"">James</span> and <span style=""color:#388E3C"">Steven</span> each had a birthday party in separate weeks. <br> Neither invited <span style=""color:#E65100"">Anthony</span> to the party. <br> <span style=""color:#E65100"">Anthony</span> later learned from a friend that one of them intentionally didn't invite him, and another forgot to invite him. <br></p><p><span style=""color:#E65100"">Anthony</span> blamed <span style=""color:#1976D2"">James</span> more than <span style=""color:#388E3C"">Steven</span> for not inviting him to his birthday party.</p><p>Who forgot to invite <span style=""color:#E65100"">Anthony</span>?</p>",14,12,intentionality,
7,Default,"{'name': 'Dorothy', 'gender': 'female'}","{'name': 'Deborah', 'gender': 'female'}",1,"{'name': 'Edward', 'gender': 'male'}",0,"<img src=""images/noun_Mover Services_1917486.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Edward</span> needed help moving. <br> <span style=""color:#E65100"">Edward</span> asked <span style=""color:#1976D2"">Dorothy</span> and <span style=""color:#388E3C"">Deborah</span> for help, but both said no. <br> <span style=""color:#E65100"">Edward</span> wasn't able to move his stuff on his own. <br></p><p><span style=""color:#E65100"">Edward</span> blamed <span style=""color:#1976D2"">Dorothy</span> more than <span style=""color:#388E3C"">Deborah</span> for not helping.</p><p>Who is <span style=""color:#E65100"">Edward</span>'s less close friend?</p>",15,8,social_roles,
7,Default,"{'name': 'Andrew', 'gender': 'male'}","{'name': 'Nancy', 'gender': 'female'}",1,"{'name': 'Kimberly', 'gender': 'female'}",1,"<img src=""images/noun_lunch bag_380959.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Kimberly</span> always packs herself a lunch to bring to work. <br> One day, <span style=""color:#1976D2"">Andrew</span> ate <span style=""color:#E65100"">Kimberly</span>'s lunch. <br> A different day, <span style=""color:#388E3C"">Nancy</span> ate <span style=""color:#E65100"">Kimberly</span>'s lunch. <br></p><p><span style=""color:#E65100"">Kimberly</span> blamed <span style=""color:#1976D2"">Andrew</span> more than <span style=""color:#388E3C"">Nancy</span> for eating her lunch.</p><p>Who ate <span style=""color:#E65100"">Kimberly</span>'s lunch accidentally?</p>",16,11,intentionality,
7,Default,"{'name': 'Jessica', 'gender': 'female'}","{'name': 'Richard', 'gender': 'male'}",1,"{'name': 'Kenneth', 'gender': 'male'}",0,"<img src=""images/noun_We Can Do It_146922.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Kenneth</span> was on a tug of war team with <span style=""color:#1976D2"">Jessica</span> and <span style=""color:#388E3C"">Richard</span>. <br> Their team lost the game of tug of war. <br> </p><p><span style=""color:#E65100"">Kenneth</span> blamed <span style=""color:#1976D2"">Jessica</span> more than <span style=""color:#388E3C"">Richard</span> for their loss.</p><p>Who didn't try very hard?</p>",17,13,effort,
7,Default,,,,,,,18,,survey-html-form,
53,Default,,,,,0,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people’s actions. All information collected will remain confidential. <p><p><b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre-existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take 15 minutes. </p><p><b> Payment: </b> If recruitment materials indicate payment (e.g., Amazon or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights: </b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information: </b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact: </b>I f you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",0,,html-button-response,
53,Default,,,,,0,"<div style=""width:50%; min-width:300px; margin:auto; min-height:300px; display:flex; align-items:flex-end;""><p> In this experiment, you will read a few stories. For each story, you will be asked to figure out a missing piece of information <br> <br> Click the start button whenever you are ready. <br> </div>",1,,html-button-response,
53,Default,"{'name': 'Mark', 'gender': 'male'}","{'name': 'Christopher', 'gender': 'male'}",0,"{'name': 'Amanda', 'gender': 'female'}",0,"<img src=""images/noun_Mover Services_1917486.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Amanda</span> needed help carrying a very heavy couch. <br> <span style=""color:#E65100"">Amanda</span> asked <span style=""color:#1976D2"">Mark</span> and <span style=""color:#388E3C"">Christopher</span> for help, but both said no. <br> <span style=""color:#E65100"">Amanda</span> wasn’t able to move the couch on her own.</p><p><span style=""color:#E65100"">Amanda</span> blamed <span style=""color:#1976D2"">Mark</span> more than <span style=""color:#388E3C"">Christopher</span> for not helping.</p><p>Who is stronger?</p>",2,2,ability,
53,Default,"{'name': 'Robert', 'gender': 'male'}","{'name': 'Joseph', 'gender': 'male'}",0,"{'name': 'Richard', 'gender': 'male'}",1,"<img src=""images/noun_We Can Do It_146922.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Richard</span> was on a tug of war team with <span style=""color:#1976D2"">Robert</span> and <span style=""color:#388E3C"">Joseph</span>. <br> Their team lost the game of tug of war. <br> </p><p><span style=""color:#E65100"">Richard</span> blamed <span style=""color:#1976D2"">Robert</span> more than <span style=""color:#388E3C"">Joseph</span> for their loss.</p><p>Who tried very hard?</p>",3,13,effort,
53,Default,"{'name': 'Nancy', 'gender': 'female'}","{'name': 'Paul', 'gender': 'male'}",1,"{'name': 'Linda', 'gender': 'female'}",0,"<img src=""images/noun_presentation_1616165.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Linda</span> was assigned to do a group project with <span style=""color:#1976D2"">Nancy</span> and <span style=""color:#388E3C"">Paul</span>. <br> Their group did a bad job and received a failing grade for the assignment. <br> </p><p><span style=""color:#E65100"">Linda</span> blamed <span style=""color:#1976D2"">Nancy</span> more than <span style=""color:#388E3C"">Paul</span> for the group's failing grade.</p><p>Who didn't try very hard on the assignment?</p>",4,14,effort,
53,Default,"{'name': 'Betty', 'gender': 'female'}","{'name': 'William', 'gender': 'male'}",1,"{'name': 'David', 'gender': 'male'}",1,"<img src=""images/noun_cooking_1176750.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">David</span> needed help making dinner. <br> Neither <span style=""color:#1976D2"">Betty</span> nor <span style=""color:#388E3C"">William</span> helped. <br></p><p><span style=""color:#E65100"">David</span> blamed <span style=""color:#1976D2"">Betty</span> more than <span style=""color:#388E3C"">William</span> for not helping.</p><p>Who didn't know that <span style=""color:#E65100"">David</span> needed help making dinner?</p>",5,6,knowledge,
53,Default,"{'name': 'Daniel', 'gender': 'male'}","{'name': 'Michael', 'gender': 'male'}",1,"{'name': 'James', 'gender': 'male'}",1,"<img src=""images/noun_Picnic_2799323.png"" style=""max-width:200px""></img><p><span style=""color:#1976D2"">Daniel</span>, <span style=""color:#388E3C"">Michael</span>, and <span style=""color:#E65100"">James</span> were having a picnic. <br> Both <span style=""color:#1976D2"">Daniel</span> and <span style=""color:#388E3C"">Michael</span> brought snacks with peanuts in them, even though <span style=""color:#E65100"">James</span> was allergic to peanuts. <br></p><p><span style=""color:#E65100"">James</span> blamed <span style=""color:#1976D2"">Daniel</span> more than <span style=""color:#388E3C"">Michael</span> for bringing snacks with peanuts to the picnic.</p><p>Who didn't know that <span style=""color:#E65100"">James</span> was allergic to peanuts?</p>",6,5,knowledge,
53,Default,"{'name': 'Melissa', 'gender': 'female'}","{'name': 'Brian', 'gender': 'male'}",1,"{'name': 'Karen', 'gender': 'female'}",1,"<img src=""images/noun_birthday party_3315880.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Karen</span> had a birthday party. <br> <span style=""color:#E65100"">Karen</span> asked <span style=""color:#1976D2"">Melissa</span> and <span style=""color:#388E3C"">Brian</span> to come, but neither came. <br></p><p><span style=""color:#E65100"">Karen</span> blamed <span style=""color:#1976D2"">Melissa</span> more than <span style=""color:#388E3C"">Brian</span> for not coming.</p><p>Who is <span style=""color:#E65100"">Karen</span>'s less close friend?</p>",7,7,social_roles,
53,Default,"{'name': 'Kevin', 'gender': 'male'}","{'name': 'Andrew', 'gender': 'male'}",1,"{'name': 'Carol', 'gender': 'female'}",1,"<img src=""images/noun_Mover Services_1917486.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Carol</span> needed help moving. <br> <span style=""color:#E65100"">Carol</span> asked <span style=""color:#1976D2"">Kevin</span> and <span style=""color:#388E3C"">Andrew</span> for help, but both said no. <br> <span style=""color:#E65100"">Carol</span> wasn't able to move her stuff on her own. <br></p><p><span style=""color:#E65100"">Carol</span> blamed <span style=""color:#1976D2"">Kevin</span> more than <span style=""color:#388E3C"">Andrew</span> for not helping.</p><p>Who is <span style=""color:#E65100"">Carol</span>'s less close friend?</p>",8,8,social_roles,
53,Default,"{'name': 'Joshua', 'gender': 'male'}","{'name': 'Jessica', 'gender': 'female'}",1,"{'name': 'Jennifer', 'gender': 'female'}",0,"<img src=""images/noun_Man Cutting Grass_637630.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Jennifer</span> needed someone to mow the lawn. <br> <span style=""color:#1976D2"">Joshua</span> mowed the lawn. <br> <span style=""color:#388E3C"">Jessica</span> did not mow the lawn. <br></p><p><span style=""color:#E65100"">Jennifer</span> blamed <span style=""color:#388E3C"">Jessica</span> for not mowing the lawn.</p><p>Who mowed the lawn?</p>",9,attention_check,,
53,Default,"{'name': 'Barbara', 'gender': 'female'}","{'name': 'Charles', 'gender': 'male'}",0,"{'name': 'Lisa', 'gender': 'female'}",1,"<img src=""images/noun_wait phone_769182.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Lisa</span> needed someone to make an appointment for her. <br> <span style=""color:#E65100"">Lisa</span> asked <span style=""color:#1976D2"">Barbara</span> and <span style=""color:#388E3C"">Charles</span> to call and wait on hold for her. <br> <span style=""color:#1976D2"">Barbara</span> and <span style=""color:#388E3C"">Charles</span> both gave up before their call was picked up. <br> <span style=""color:#E65100"">Lisa</span> later learned that one of them waited for a few minutes, and another waited for hours. <br></p><p><span style=""color:#E65100"">Lisa</span> blamed <span style=""color:#1976D2"">Barbara</span> more than <span style=""color:#388E3C"">Charles</span> for hanging up.</p><p>Who waited for hours before giving up?</p>",10,15,effort,
53,Default,"{'name': 'Dorothy', 'gender': 'female'}","{'name': 'Anthony', 'gender': 'male'}",0,"{'name': 'Kimberly', 'gender': 'female'}",0,"<img src=""images/noun_Airport_1109705.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Kimberly</span> texted <span style=""color:#1976D2"">Dorothy</span> and <span style=""color:#388E3C"">Anthony</span> to pick her up from the airport. <br> Neither responded to her text. <br> <span style=""color:#E65100"">Kimberly</span> later learned that only one of them saw her message.</p><p><span style=""color:#E65100"">Kimberly</span> blamed <span style=""color:#1976D2"">Dorothy</span> more than <span style=""color:#388E3C"">Anthony</span> for not helping.</p><p>Who saw the text message?</p>",11,4,knowledge,
53,Default,"{'name': 'Deborah', 'gender': 'female'}","{'name': 'Susan', 'gender': 'female'}",1,"{'name': 'Steven', 'gender': 'male'}",1,"<img src=""images/noun_birthday party_3315880.png"" style=""max-width:200px""></img><p><span style=""color:#1976D2"">Deborah</span> and <span style=""color:#388E3C"">Susan</span> each had a birthday party in separate weeks. <br> Neither invited <span style=""color:#E65100"">Steven</span> to the party. <br> <span style=""color:#E65100"">Steven</span> later learned from a friend that one of them intentionally didn't invite him, and another forgot to invite him. <br></p><p><span style=""color:#E65100"">Steven</span> blamed <span style=""color:#1976D2"">Deborah</span> more than <span style=""color:#388E3C"">Susan</span> for not inviting him to her birthday party.</p><p>Who forgot to invite <span style=""color:#E65100"">Steven</span>?</p>",12,12,intentionality,
53,Default,"{'name': 'Margaret', 'gender': 'female'}","{'name': 'Sandra', 'gender': 'female'}",0,"{'name': 'Patricia', 'gender': 'female'}",0,"<img src=""images/noun_acting_2368308.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Patricia</span> needed help practicing for the school play. <br> <span style=""color:#E65100"">Patricia</span> asked <span style=""color:#1976D2"">Margaret</span> and <span style=""color:#388E3C"">Sandra</span> for help, but both said no. <br></p><p><span style=""color:#E65100"">Patricia</span> blamed <span style=""color:#1976D2"">Margaret</span> more than <span style=""color:#388E3C"">Sandra</span> for not helping.</p><p>Who is <span style=""color:#E65100"">Patricia</span>'s closer friend?</p>",13,9,social_roles,
53,Default,"{'name': 'Ashley', 'gender': 'female'}","{'name': 'Donna', 'gender': 'female'}",0,"{'name': 'John', 'gender': 'male'}",0,"<img src=""images/noun_soccer_1751392.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">John</span> fell over while playing soccer with <span style=""color:#1976D2"">Ashley</span> and <span style=""color:#388E3C"">Donna</span>. <br> Both <span style=""color:#1976D2"">Ashley</span> and <span style=""color:#388E3C"">Donna</span> stepped on <span style=""color:#E65100"">John</span>. <br></p><p><span style=""color:#E65100"">John</span> blamed <span style=""color:#1976D2"">Ashley</span> more than <span style=""color:#388E3C"">Donna</span> for stepping on him.</p><p>Who stepped on <span style=""color:#E65100"">John</span> on purpose?</p>",14,10,intentionality,
53,Default,"{'name': 'Matthew', 'gender': 'male'}","{'name': 'Mary', 'gender': 'female'}",1,"{'name': 'Michelle', 'gender': 'female'}",1,"<img src=""images/noun_flat tire_982179.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Michelle</span> needed help fixing her flat tire. <br> <span style=""color:#E65100"">Michelle</span> asked <span style=""color:#1976D2"">Matthew</span> and <span style=""color:#388E3C"">Mary</span> for help, but neither did. <br> <span style=""color:#E65100"">Michelle</span> didn't manage to fix the tire by herself.</p><p><span style=""color:#E65100"">Michelle</span> blamed <span style=""color:#1976D2"">Matthew</span> more than <span style=""color:#388E3C"">Mary</span> for not helping.</p><p>Who is worse at fixing tires?</p>",15,1,ability,
53,Default,"{'name': 'Thomas', 'gender': 'male'}","{'name': 'Emily', 'gender': 'female'}",1,"{'name': 'Elizabeth', 'gender': 'female'}",1,"<img src=""images/noun_reach_2900937.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Elizabeth</span> needed help reaching something on a high shelf. <br> <span style=""color:#E65100"">Elizabeth</span> asked <span style=""color:#1976D2"">Thomas</span> and <span style=""color:#388E3C"">Emily</span> for help, but both said no. <br> <span style=""color:#E65100"">Elizabeth</span> wasn’t able to reach the item.</p><p><span style=""color:#E65100"">Elizabeth</span> blamed <span style=""color:#1976D2"">Thomas</span> more than <span style=""color:#388E3C"">Emily</span> for not helping.</p><p>Who is shorter?</p>",16,3,ability,
53,Default,"{'name': 'Edward', 'gender': 'male'}","{'name': 'Sarah', 'gender': 'female'}",0,"{'name': 'Kenneth', 'gender': 'male'}",0,"<img src=""images/noun_lunch bag_380959.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Kenneth</span> always packs himself a lunch to bring to work. <br> One day, <span style=""color:#1976D2"">Edward</span> ate <span style=""color:#E65100"">Kenneth</span>'s lunch. <br> A different day, <span style=""color:#388E3C"">Sarah</span> ate <span style=""color:#E65100"">Kenneth</span>'s lunch. <br></p><p><span style=""color:#E65100"">Kenneth</span> blamed <span style=""color:#1976D2"">Edward</span> more than <span style=""color:#388E3C"">Sarah</span> for eating his lunch.</p><p>Who ate <span style=""color:#E65100"">Kenneth</span>'s lunch on purpose?</p>",17,11,intentionality,
53,Default,,,,,,,18,,survey-html-form,
22,Default,,,,,0,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people’s actions. All information collected will remain confidential. <p><p><b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre-existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take 15 minutes. </p><p><b> Payment: </b> If recruitment materials indicate payment (e.g., Amazon or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights: </b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information: </b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact: </b>I f you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",0,,html-button-response,
22,Default,,,,,0,"<div style=""width:50%; min-width:300px; margin:auto; min-height:300px; display:flex; align-items:flex-end;""><p> In this experiment, you will read a few stories. For each story, you will be asked to figure out a missing piece of information <br> <br> Click the start button whenever you are ready. <br> </div>",1,,html-button-response,
22,Default,"{'name': 'Sandra', 'gender': 'female'}","{'name': 'Michael', 'gender': 'male'}",1,"{'name': 'Susan', 'gender': 'female'}",1,"<img src=""images/noun_reach_2900937.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Susan</span> needed help reaching something on a high shelf. <br> <span style=""color:#E65100"">Susan</span> asked <span style=""color:#1976D2"">Sandra</span> and <span style=""color:#388E3C"">Michael</span> for help, but both said no. <br> <span style=""color:#E65100"">Susan</span> wasn’t able to reach the item.</p><p><span style=""color:#E65100"">Susan</span> blamed <span style=""color:#1976D2"">Sandra</span> more than <span style=""color:#388E3C"">Michael</span> for not helping.</p><p>Who is shorter?</p>",2,3,ability,
22,Default,"{'name': 'Jessica', 'gender': 'female'}","{'name': 'Andrew', 'gender': 'male'}",0,"{'name': 'Sarah', 'gender': 'female'}",0,"<img src=""images/noun_birthday party_3315880.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Sarah</span> had a birthday party. <br> <span style=""color:#E65100"">Sarah</span> asked <span style=""color:#1976D2"">Jessica</span> and <span style=""color:#388E3C"">Andrew</span> to come, but neither came. <br></p><p><span style=""color:#E65100"">Sarah</span> blamed <span style=""color:#1976D2"">Jessica</span> more than <span style=""color:#388E3C"">Andrew</span> for not coming.</p><p>Who is <span style=""color:#E65100"">Sarah</span>'s closer friend?</p>",3,7,social_roles,
22,Default,"{'name': 'Donald', 'gender': 'male'}","{'name': 'Karen', 'gender': 'female'}",0,"{'name': 'Anthony', 'gender': 'male'}",0,"<img src=""images/noun_cooking_1176750.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Anthony</span> needed help making dinner. <br> Neither <span style=""color:#1976D2"">Donald</span> nor <span style=""color:#388E3C"">Karen</span> helped. <br></p><p><span style=""color:#E65100"">Anthony</span> blamed <span style=""color:#1976D2"">Donald</span> more than <span style=""color:#388E3C"">Karen</span> for not helping.</p><p>Who knew that <span style=""color:#E65100"">Anthony</span> needed help making dinner?</p>",4,6,knowledge,
22,Default,"{'name': 'Edward', 'gender': 'male'}","{'name': 'Kevin', 'gender': 'male'}",1,"{'name': 'Thomas', 'gender': 'male'}",0,"<img src=""images/noun_presentation_1616165.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Thomas</span> was assigned to do a group project with <span style=""color:#1976D2"">Edward</span> and <span style=""color:#388E3C"">Kevin</span>. <br> Their group did a bad job and received a failing grade for the assignment. <br> </p><p><span style=""color:#E65100"">Thomas</span> blamed <span style=""color:#1976D2"">Edward</span> more than <span style=""color:#388E3C"">Kevin</span> for the group's failing grade.</p><p>Who didn't try very hard on the assignment?</p>",5,14,effort,
22,Default,"{'name': 'Donna', 'gender': 'female'}","{'name': 'John', 'gender': 'male'}",0,"{'name': 'James', 'gender': 'male'}",0,"<img src=""images/noun_acting_2368308.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">James</span> needed help practicing for the school play. <br> <span style=""color:#E65100"">James</span> asked <span style=""color:#1976D2"">Donna</span> and <span style=""color:#388E3C"">John</span> for help, but both said no. <br></p><p><span style=""color:#E65100"">James</span> blamed <span style=""color:#1976D2"">Donna</span> more than <span style=""color:#388E3C"">John</span> for not helping.</p><p>Who is <span style=""color:#E65100"">James</span>'s closer friend?</p>",6,9,social_roles,
22,Default,"{'name': 'Margaret', 'gender': 'female'}","{'name': 'Deborah', 'gender': 'female'}",0,"{'name': 'Daniel', 'gender': 'male'}",0,"<img src=""images/noun_Mover Services_1917486.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Daniel</span> needed help moving. <br> <span style=""color:#E65100"">Daniel</span> asked <span style=""color:#1976D2"">Margaret</span> and <span style=""color:#388E3C"">Deborah</span> for help, but both said no. <br> <span style=""color:#E65100"">Daniel</span> wasn't able to move his stuff on his own. <br></p><p><span style=""color:#E65100"">Daniel</span> blamed <span style=""color:#1976D2"">Margaret</span> more than <span style=""color:#388E3C"">Deborah</span> for not helping.</p><p>Who is <span style=""color:#E65100"">Daniel</span>'s closer friend?</p>",7,8,social_roles,
22,Default,"{'name': 'Elizabeth', 'gender': 'female'}","{'name': 'Paul', 'gender': 'male'}",1,"{'name': 'Dorothy', 'gender': 'female'}",0,"<img src=""images/noun_wait phone_769182.png"" style=""max-width:200px""></img><p><span style=""color:#E65100"">Dorothy</span> needed someone to make an appointment for her. <br> <span style=""color:#E65100"">Dorothy</span> asked <span style=""color:#1976D2"">Elizabeth</span> and <span style=""color:#388E3C"">Paul</span> to call and wait on hold for her. <br> <span style=""color:#1976D2"">Elizabeth</span> and <span style=""color:#388E3C"">Paul</span> both gave up before their call was picked up. <br> <span style=""color:#E65100"">Dorothy</span> later learned that one of them waited for a few minutes, and another waited for hours. <br></p><p><span style=""color:#E65100"">Dorothy</span> blamed <span style=""color:#1976D2"">Elizabeth</span> more than <span style=""color:#388E3C"">Paul</span> for hanging up.</p><p>Who waited a few minutes before giving up?</p>",8,15,effort,
